Date,Open,High,Low,Close,Volume,Market Cap
25-09-2018,197.83,197.83,180.94,189.65,150086000,1581864396
24-09-2018,205.07,205.49,193.29,197.81,164016000,1649510819
23-09-2018,204.88,210.93,202.8,204.9,156285000,1708248903
22-09-2018,208.0,213.56,198.22,204.4,169790000,1703731964
21-09-2018,200.52,210.95,200.3,208.52,206347000,1737698840
20-09-2018,191.41,200.98,188.15,200.49,210051000,1670431363
19-09-2018,191.51,195.59,185.84,191.19,194043000,1592589653
18-09-2018,183.5,190.83,178.94,190.83,262497000,1589242953
17-09-2018,193.24,198.98,179.98,184.31,213697000,1534588201
16-09-2018,191.92,192.84,185.23,192.62,293870000,1603460439
15-09-2018,190.87,194.83,186.94,191.78,171229000,1596126624
14-09-2018,193.05,198.78,186.29,191.3,215844000,1591768918
13-09-2018,185.44,200.77,181.66,193.27,171149000,1607795466
12-09-2018,187.62,187.62,172.19,185.26,231141000,1540839564
11-09-2018,202.2,205.42,181.91,187.26,144562000,1557076976
10-09-2018,193.92,206.09,193.92,201.13,197999000,1672042900
09-09-2018,185.95,198.1,177.87,193.36,239540000,1607096101
08-09-2018,187.74,201.51,183.68,185.9,270179000,1544769298
07-09-2018,180.67,192.37,172.81,187.56,247866000,1558267992
06-09-2018,174.84,180.95,162.97,180.9,198834000,1502531076
05-09-2018,216.68,220.9,173.73,174.44,186626000,1448553895
04-09-2018,217.06,220.1,212.98,216.56,160185000,1798017926
03-09-2018,213.15,221.46,205.15,217.29,177073000,1803668745
02-09-2018,220.88,221.28,206.15,212.33,246093000,1762071640
01-09-2018,194.56,221.14,194.56,220.74,234140000,1830092176
31-08-2018,183.53,194.62,183.01,194.62,315329000,1613163708
30-08-2018,187.63,187.63,174.87,183.4,299466000,1519862678
29-08-2018,194.01,200.12,186.17,187.81,177095000,1556072749
28-08-2018,182.13,200.38,171.07,194.34,305053000,1609766294
27-08-2018,141.86,185.87,141.06,183.08,355782000,1516216718
26-08-2018,144.92,145.03,138.83,141.74,166603000,1173572867
25-08-2018,144.98,146.34,141.82,144.81,275311000,1198693119
24-08-2018,140.75,145.46,137.66,145.02,232796000,1200172919
23-08-2018,136.72,141.27,135.45,140.37,183027000,1161415700
22-08-2018,141.71,152.18,135.88,136.54,195766000,1129500259
21-08-2018,142.54,146.17,138.9,141.72,152785000,1172124435
20-08-2018,155.31,158.2,142.24,142.4,120183000,1177500385
19-08-2018,152.22,161.01,149.25,154.56,234411000,1277744556
18-08-2018,166.4,169.42,147.22,152.31,166439000,1258849213
17-08-2018,151.79,166.84,151.79,166.84,207021000,1378657520
16-08-2018,153.35,158.96,148.93,151.25,104578000,1249525849
15-08-2018,139.3,161.21,139.3,153.34,126689000,1266541598
14-08-2018,145.09,145.32,134.09,138.57,123578000,1144312040
13-08-2018,168.12,170.9,144.93,145.04,129702000,1197467082
12-08-2018,165.62,169.73,164.32,167.91,107311000,1385980673
11-08-2018,169.19,171.19,163.15,166.4,113630000,1373161813
10-08-2018,183.77,191.01,167.66,169.12,110106000,1395333769
09-08-2018,173.48,190.08,172.4,184.01,122426000,1517810865
08-08-2018,187.42,190.14,170.99,173.14,174335000,1427827096
07-08-2018,199.5,206.34,187.75,188.08,170902000,1550687029
06-08-2018,207.16,211.94,199.59,199.61,224131000,1645430657
05-08-2018,202.32,207.88,200.71,207.02,170719000,1706106350
04-08-2018,210.46,213.77,200.28,202.45,167293000,1668059335
03-08-2018,211.03,212.54,203.56,211.04,160182000,1738489387
02-08-2018,219.37,221.66,206.39,211.94,110739000,1745499628
01-08-2018,218.32,222.63,213.76,218.98,94695000,1801736235
31-07-2018,235.74,235.8,213.68,218.37,100782000,1796322919
30-07-2018,240.21,240.21,231.33,235.16,371534000,1933973657
29-07-2018,241.28,243.01,237.36,240.42,64928800,1976848018
28-07-2018,244.06,244.88,239.08,241.03,94602704,1981403683
27-07-2018,242.0,253.57,235.38,243.93,111515000,2004764670
26-07-2018,244.35,249.74,241.49,241.9,130621000,1987652085
25-07-2018,251.07,254.41,240.67,246.94,131916000,2028579330
24-07-2018,241.82,254.38,238.78,254.18,107106000,2087653934
23-07-2018,250.36,258.48,240.84,241.47,176091008,1982783318
22-07-2018,255.07,259.99,247.67,250.58,163632992,2057154656
21-07-2018,248.4,255.83,241.0,254.92,137596000,2092270389
20-07-2018,260.43,282.0,247.79,248.45,172104992,2038768813
19-07-2018,265.26,270.73,255.7,260.13,213808992,2134120327
18-07-2018,259.99,270.26,259.27,265.53,251270000,2177942363
17-07-2018,246.73,263.94,244.65,259.96,216190000,2131776278
